Date,Open,High,Low,Close,Adj Close,Volume
2005-01-03,82.70439321511007,82.84046805523761,81.57500059103573,81.8471450805664,81.8471450805664,55748000
2005-01-04,81.95599805347767,82.01042798839404,80.58167593654748,80.84701538085938,80.84701538085938,69167600
2005-01-05,80.78577475262314,81.13275907502596,80.28231086669236,80.28911590576172,80.28911590576172,65667300
2005-01-06,80.5816593359347,81.0647132296739,80.45919460296398,80.69731903076172,80.69731903076172,47814700
2005-01-07,80.94226955242102,81.11916425511109,80.37076558631645,80.58168029785156,80.58168029785156,55847700
2005-01-10,80.51363781442818,81.27564134898971,80.51363781442818,80.96267700195312,80.96267700195312,56563300
2005-01-11,80.71771887479922,80.7857536755708,80.27548488370007,80.40475463867188,80.40475463867188,63099700
2005-01-12,80.55446052124678,80.85381478017392,79.95574162194399,80.67012023925781,80.67012023925781,72720500
2005-01-13,80.7177212278265,80.7789561838118,79.9421130568308,80.02375793457031,80.02375793457031,55537500
2005-01-14,80.26189264809965,80.64289174503924,80.11901798674731,80.44558715820312,80.44558715820312,42032500
2005-01-18,80.31636240492078,81.38452556633834,80.24832236896125,81.282470703125,81.282470703125,57391700
2005-01-19,81.25521712263277,81.316446897035,80.42517890924583,80.4319839477539,80.4319839477539,54378900
2005-01-20,80.20745515699221,80.41836460994338,79.7992411358158,79.9421157836914,79.9421157836914,72049300
2005-01-21,80.13944179096434,80.28231647706203,79.36383338602016,79.45227813720703,79.45227813720703,63160400
2005-01-24,79.6631576834469,79.83324727302542,79.17330402566753,79.29576873779297,79.29576873779297,58441900
2005-01-25,79.54070167191563,79.9217007083526,79.41143191710056,79.5202865600586,79.5202865600586,68245000
2005-01-26,79.81966025536329,80.01015980781409,79.62916070291247,79.75843048095703,79.75843048095703,57195100
2005-01-27,79.73120852820111,80.11220759970335,79.58833387638776,79.89449310302734,79.89449310302734,55878800
2005-01-28,79.93531294905314,79.976137985802,79.3365993808749,79.89449310302734,79.89449310302734,60738900
2005-01-31,80.24825636401931,80.45236592256397,80.0849718316166,80.3911361694336,80.3911361694336,52532700
2005-02-01,80.45241190170111,81.01711083777873,80.3503570641037,80.90145111083984,80.90145111083984,49841200
2005-02-02,81.00348763149314,81.36407683394422,80.8946329622267,81.1463623046875,81.1463623046875,52468900
2005-02-03,81.00346723408225,81.071507224805,80.6700930805754,80.93543243408203,80.93543243408203,48837100
2005-02-04,80.96262612090639,81.9355385583915,80.94902124076977,81.79946899414062,81.79946899414062,50024600
2005-02-07,81.81310040497998,81.99679489536003,81.61579583932864,81.69063568115234,81.69063568115234,45412000
2005-02-08,81.75868133783729,82.0852557083008,81.69064652461842,81.78589630126953,81.78589630126953,39263500
2005-02-09,81.92875935455137,81.9763842361271,81.13274125219014,81.1735610961914,81.1735610961914,55279400
2005-02-10,81.4117236260225,81.6566479798253,81.1395791109112,81.46614837646484,81.46614837646484,45858600
2005-02-11,81.43892474829453,82.35060799838966,81.27564013287612,82.16690826416016,82.16690826416016,53133000
2005-02-14,82.11247215291951,82.22813185655028,81.96959748536557,82.10566711425781,82.10566711425781,32432100
2005-02-15,82.18732032547048,82.61594437151993,82.10567542543643,82.41183471679688,82.41183471679688,43852700
