Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2010-01-04 00:00:00-05:00,18.704296486806438,18.825544243397456,18.671964882316963,18.809377670288086,8449400,0.0,0.0,0.0
2010-01-05 00:00:00-05:00,18.833620080109565,18.833620080109565,18.671959024916784,18.78512191772461,19988200,0.0,0.0,0.0
2010-01-06 00:00:00-05:00,18.785121462835562,18.79320474665878,18.55879414097173,18.574960708618164,10024100,0.0,0.0,0.0
2010-01-07 00:00:00-05:00,18.591129020431048,18.591129020431048,18.43754969683905,18.502214431762695,7292400,0.0,0.0,0.0
2010-01-08 00:00:00-05:00,18.47797041883762,18.639631522894422,18.413305668869054,18.62346649169922,11886200,0.0,0.0,0.0
2010-01-11 00:00:00-05:00,18.704296123866303,18.71237941026414,18.46180369884815,18.550718307495117,15238900,0.0,0.0,0.0
2010-01-12 00:00:00-05:00,18.445631041166838,18.469880892360752,18.275886707995614,18.348634719848633,9742800,0.0,0.0,0.0
2010-01-13 00:00:00-05:00,18.429468485467282,18.550716226101578,18.26780740083666,18.526466369628906,10053700,0.0,0.0,0.0
2010-01-14 00:00:00-05:00,18.510295979761178,18.639625437475154,18.486047670020273,18.574960708618164,7506600,0.0,0.0,0.0
2010-01-15 00:00:00-05:00,18.60729532708948,18.623461896024548,18.259721803629976,18.316303253173828,13533300,0.0,0.0,0.0
2010-01-19 00:00:00-05:00,18.35671296353841,18.63153839111328,18.35671296353841,18.63153839111328,7482800,0.0,0.0,0.0
2010-01-20 00:00:00-05:00,18.486051185927437,18.486051185927437,18.162725938419733,18.33247184753418,14699000,0.0,0.0,0.0
2010-01-21 00:00:00-05:00,18.389056867972123,18.477971482445376,18.0818996733735,18.13848114013672,12803400,0.0,0.0,0.0
2010-01-22 00:00:00-05:00,18.106154721586005,18.106154721586005,17.483755272416914,17.508005142211914,33701200,0.0,0.0,0.0
2010-01-25 00:00:00-05:00,17.669666181601585,17.76666256812266,17.556501675020645,17.653499603271484,33340100,0.0,0.0,0.0
2010-01-26 00:00:00-05:00,17.62116075892171,17.823238297632873,17.524164403708742,17.604995727539062,16125300,0.0,0.0,0.0
2010-01-27 00:00:00-05:00,17.613073265140628,17.7909008861405,17.48374226418854,17.750484466552734,17685000,0.0,0.0,0.0
2010-01-28 00:00:00-05:00,17.661570577600234,17.685818886458065,17.168501074441778,17.241249084472656,23139300,0.0,0.0,0.0
2010-01-29 00:00:00-05:00,17.402910894344735,17.427159202119594,16.861343255929377,16.94217300415039,26897400,0.0,0.0,0.0
2010-02-01 00:00:00-05:00,17.02301448000279,17.176593868630107,17.01493119199824,17.136178970336914,19207500,0.0,0.0,0.0
2010-02-02 00:00:00-05:00,17.192756723107383,17.35441782301666,17.09575882977845,17.305919647216797,13695600,0.0,0.0,0.0
2010-02-03 00:00:00-05:00,17.241254820023663,17.386750888486773,17.225088247587937,17.34633445739746,14783200,0.0,0.0,0.0
2010-02-04 00:00:00-05:00,17.24125429615601,17.27358744004503,16.84518253389045,16.86134910583496,16489100,0.0,0.0,0.0
2010-02-05 00:00:00-05:00,16.88559942347281,17.063428652482212,16.74010334218488,17.031095504760742,23253700,0.0,0.0,0.0
2010-02-08 00:00:00-05:00,17.055335629879405,17.15233193421687,16.93408947859334,16.958337783813477,22943800,0.0,0.0,0.0
2010-02-09 00:00:00-05:00,17.144250934804433,17.26549864396413,16.990673175531843,17.103836059570312,15887400,0.0,0.0,0.0
2010-02-10 00:00:00-05:00,17.144252857062384,17.16850270995901,16.95025865907587,17.055339813232422,10423400,0.0,0.0,0.0
2010-02-11 00:00:00-05:00,17.055336241470407,17.29782855273812,16.93409008583655,17.233163833618164,15174800,0.0,0.0,0.0
2010-02-12 00:00:00-05:00,17.11192926171147,17.29784026231564,17.006849600157246,17.2655086517334,15143000,0.0,0.0,0.0
2010-02-16 00:00:00-05:00,17.37057916861252,17.524158477783203,17.32208100740605,17.524158477783203,10233300,0.0,0.0,0.0
2010-02-17 00:00:00-05:00,17.60499358846222,17.60499358846222,17.483745846584192,17.572660446166992,8903300,0.0,0.0,0.0
2010-02-18 00:00:00-05:00,17.564577239855673,17.718156582992897,17.524162353533338,17.685823440551758,5763800,0.0,0.0,0.0
2010-02-19 00:00:00-05:00,17.588825212778538,17.726237969977156,17.564575358545042,17.6373233795166,6767800,0.0,0.0,0.0
2010-02-22 00:00:00-05:00,17.726241942419904,17.734325228975866,17.572662581315225,17.604995727539062,7037300,0.0,0.0,0.0
2010-02-23 00:00:00-05:00,17.58882870851485,17.59691199486588,17.31400313949671,17.386751174926758,10485700,0.0,0.0,0.0
2010-02-24 00:00:00-05:00,17.467580701888338,17.613076757798506,17.45141413084741,17.556493759155273,7539000,0.0,0.0,0.0
2010-02-25 00:00:00-05:00,17.330177388904993,17.54033830193858,17.217012871591578,17.508005142211914,11657500,0.0,0.0,0.0
2010-02-26 00:00:00-05:00,17.507993874449372,17.58074189528542,17.427162568883887,17.532243728637695,9702000,0.0,0.0,0.0
2010-03-01 00:00:00-05:00,17.621153173866738,17.774732468862954,17.58882158328936,17.75856590270996,6421800,0.0,0.0,0.0
2010-03-02 00:00:00-05:00,17.839406970420853,17.87174012045026,17.67774584546217,17.73432731628418,7011900,0.0,0.0,0.0
2010-03-03 00:00:00-05:00,17.78282364403158,17.83132182228565,17.69390903245805,17.742408752441406,8331800,0.0,0.0,0.0
2010-03-04 00:00:00-05:00,17.766653411952607,17.831318150217815,17.637323935422188,17.815153121948242,3623800,0.0,0.0,0.0
2010-03-05 00:00:00-05:00,17.94447702126647,18.057639892626888,17.8798123030993,18.033390045166016,7047900,0.0,0.0,0.0
2010-03-08 00:00:00-05:00,18.06572544095876,18.16272175951077,18.041475590456418,18.130390167236328,5859400,0.0,0.0,0.0
2010-03-09 00:00:00-05:00,18.106138653469138,18.324382662755866,18.07380706416474,18.211219787597656,12001900,0.0,0.0,0.0
2010-03-10 00:00:00-05:00,18.219308935943907,18.364803447247525,18.203142365222714,18.33247184753418,16908500,0.0,0.0,0.0
2010-03-11 00:00:00-05:00,18.283970044181057,18.405216217041016,18.251636909163075,18.405216217041016,5453700,0.0,0.0,0.0
2010-03-12 00:00:00-05:00,18.453716171972083,18.558795787539246,18.340553271864536,18.38905143737793,7459200,0.0,0.0,0.0
2010-03-15 00:00:00-04:00,18.324384682850237,18.39713269396561,18.235470104436178,18.372882843017578,8782000,0.0,0.0,0.0
2010-03-16 00:00:00-04:00,18.37287934083445,18.51837533533119,18.35671277661739,18.510292053222656,6614800,0.0,0.0,0.0
2010-03-17 00:00:00-04:00,18.534553387761132,18.67196618532147,18.494136952167285,18.566884994506836,9810500,0.0,0.0,0.0
2010-03-18 00:00:00-04:00,18.558796164160846,18.631544184771684,18.534547851776512,18.591129302978516,4501600,0.0,0.0,0.0
2010-03-19 00:00:00-04:00,18.48003578186035,18.674647637048132,18.398947122206057,18.48003578186035,9043000,0.073,0.0,0.0
2010-03-22 00:00:00-04:00,18.39084483742034,18.6989800009994,18.37462679022194,18.617891311645508,8430800,0.0,0.0,0.0
2010-03-23 00:00:00-04:00,18.68275860719573,18.81249985752589,18.60166993907995,18.796281814575195,5978400,0.0,0.0,0.0
2010-03-24 00:00:00-04:00,18.70708656311035,18.76384817419792,18.650324952022782,18.70708656311035,5877100,0.0,0.0,0.0
2010-03-25 00:00:00-04:00,18.82871717344743,18.958458429425193,18.69897591746967,18.739521026611328,8330200,0.0,0.0,0.0
2010-03-26 00:00:00-04:00,18.788176071002216,18.81250313967251,18.609782207333964,18.650325775146484,8580600,0.0,0.0,0.0
2010-03-29 00:00:00-04:00,18.731413630706985,18.812502309391185,18.682761042151625,18.70708656311035,7747200,0.0,0.0,0.0
2010-03-30 00:00:00-04:00,18.75574330027957,18.853050045551633,18.674656150297473,18.788179397583008,5314500,0.0,0.0,0.0
2010-03-31 00:00:00-04:00,18.731414794921875,18.796285432573562,18.650326111197764,18.731414794921875,4678200,0.0,0.0,0.0
2010-04-01 00:00:00-04:00,18.780059444108137,18.88547515235886,18.56922957424403,18.698970794677734,9106700,0.0,0.0,0.0
2010-04-05 00:00:00-04:00,18.763845127073136,18.92602245810501,18.593560321463556,18.91791343688965,4849600,0.0,0.0,0.0
2010-04-06 00:00:00-04:00,18.853048653726376,18.982789940085485,18.78006898681961,18.93413734436035,5071900,0.0,0.0,0.0
2010-04-07 00:00:00-04:00,18.87737451003374,18.95846164881113,18.76384973179693,18.861156463623047,5710300,0.0,0.0,0.0
2010-04-08 00:00:00-04:00,18.796289537412697,18.917921816242604,18.707091811172877,18.89359474182129,8455200,0.0,0.0,0.0
2010-04-09 00:00:00-04:00,18.93413467359316,19.047657896484754,18.869264039563976,19.039548873901367,5489300,0.0,0.0,0.0
2010-04-12 00:00:00-04:00,19.055766316807762,19.144964015768,19.03954827215356,19.080093383789062,4160400,0.0,0.0,0.0
2010-04-13 00:00:00-04:00,19.055765498601534,19.16928871303081,18.990894869407978,19.13685417175293,5938600,0.0,0.0,0.0
2010-04-14 00:00:00-04:00,19.290917765950162,19.42065899252477,19.2584816859878,19.41254997253418,14981300,0.0,0.0,0.0
2010-04-15 00:00:00-04:00,19.42877699526175,19.50986569247608,19.372015371203197,19.50175666809082,9490200,0.0,0.0,0.0
2010-04-16 00:00:00-04:00,19.388228827072876,19.477426527542313,19.144964339695363,19.24226951599121,15201200,0.0,0.0,0.0
